Tanggal,Harga,Komoditas,Tahun_Sumber,Idul_Adha_Date,Days_to_Idul_Adha,Is_Pre_Idul_Adha,Is_Idul_Adha_Week,Day_of_Week,Is_Weekend,T2M_MIN,T2M_MAX,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M_MAX,WS10M,WD10M,Bulan,Minggu_ke,Hari_dalam_minggu,Bulan_sin,Bulan_cos,Harga_lag_1,Harga_lag_3,Harga_lag_7,MA_3,MA_7
2019-07-15,29150.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-27,1,0,0,0,14.93,23.95,18.85,85.5,0.01,19.48,5.15,2.83,125.0,7,29,0,-0.4999999999999997,-0.8660254037844388,29800.0,29800.0,22900.0,29583.333333333332,26371.428571428572
2019-07-16,28750.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-26,1,0,1,0,15.08,23.84,18.55,86.42,0.03,21.79,5.49,3.73,136.0,7,29,1,-0.4999999999999997,-0.8660254037844388,29150.0,29800.0,22500.0,29233.333333333332,27264.285714285714
2019-07-17,28650.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-25,1,0,2,0,14.64,24.14,18.9,86.75,0.03,21.28,4.15,2.61,126.1,7,29,2,-0.4999999999999997,-0.8660254037844388,28750.0,29800.0,21850.0,28850.0,28235.714285714286
2019-07-18,28600.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-24,1,0,3,0,15.38,24.69,19.33,85.18,0.03,20.59,4.38,2.89,100.1,7,29,3,-0.4999999999999997,-0.8660254037844388,28650.0,29150.0,21700.0,28666.666666666668,29221.428571428572
2019-07-19,28200.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-23,1,0,4,0,16.38,25.76,20.44,88.17,0.13,12.38,4.01,2.6,110.0,7,29,4,-0.4999999999999997,-0.8660254037844388,28600.0,28750.0,29800.0,28483.333333333332,28992.85714285714
2019-07-20,28200.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-22,1,0,5,1,17.61,26.09,21.13,87.79,0.13,14.01,6.11,3.55,121.5,7,29,5,-0.4999999999999997,-0.8660254037844388,28200.0,28650.0,29800.0,28333.333333333332,28764.285714285714
2019-07-21,28200.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-21,1,0,6,1,18.08,26.58,21.55,87.85,0.11,19.26,4.6,2.54,116.8,7,29,6,-0.4999999999999997,-0.8660254037844388,28200.0,28600.0,29800.0,28200.0,28535.714285714286
2019-07-22,28300.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-20,1,0,0,0,16.72,26.36,20.6,86.82,0.03,20.3,3.83,2.4,115.4,7,30,0,-0.4999999999999997,-0.8660254037844388,28200.0,28200.0,29150.0,28233.333333333332,28414.285714285714
2019-07-23,28200.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-19,1,0,1,0,15.99,25.86,20.01,84.93,0.28,21.53,3.95,2.46,101.6,7,30,1,-0.4999999999999997,-0.8660254037844388,28300.0,28200.0,28750.0,28233.333333333332,28335.714285714286
2019-07-24,28300.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-18,1,0,2,0,16.32,25.97,20.42,86.71,0.61,20.4,4.59,2.21,123.6,7,30,2,-0.4999999999999997,-0.8660254037844388,28200.0,28200.0,28650.0,28266.666666666668,28285.714285714286
2019-07-25,28050.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-17,1,0,3,0,16.11,25.71,20.2,85.89,0.03,21.19,4.32,2.27,114.9,7,30,3,-0.4999999999999997,-0.8660254037844388,28300.0,28300.0,28600.0,28183.333333333332,28207.14285714286
2019-07-26,27900.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-16,1,0,4,0,15.04,25.95,19.83,85.92,0.36,20.7,3.8,2.48,70.7,7,30,4,-0.4999999999999997,-0.8660254037844388,28050.0,28200.0,28200.0,28083.333333333332,28164.285714285714
2019-07-27,27900.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-15,1,0,5,1,15.59,26.09,20.21,86.0,1.03,19.0,3.1,2.22,93.6,7,30,5,-0.4999999999999997,-0.8660254037844388,27900.0,28300.0,28200.0,27950.0,28121.428571428572
2019-07-28,27900.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-14,1,0,6,1,15.84,26.33,20.2,85.65,0.35,20.68,3.2,2.21,137.0,7,30,6,-0.4999999999999997,-0.8660254037844388,27900.0,28050.0,28200.0,27900.0,28078.571428571428
2019-07-29,27850.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-13,1,0,0,0,13.89,24.91,18.82,82.29,0.02,21.9,4.05,2.57,134.5,7,31,0,-0.4999999999999997,-0.8660254037844388,27900.0,27900.0,28300.0,27883.333333333332,28014.285714285714
2019-07-30,27750.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-12,1,0,1,0,14.88,25.55,19.41,85.99,0.06,20.89,3.78,2.48,129.1,7,31,1,-0.4999999999999997,-0.8660254037844388,27850.0,27900.0,28200.0,27833.333333333332,27950.0
2019-07-31,27750.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-11,1,0,2,0,15.69,24.76,19.24,84.38,0.08,22.32,6.3,4.05,134.2,7,31,2,-0.4999999999999997,-0.8660254037844388,27750.0,27900.0,28300.0,27783.333333333332,27871.428571428572
2019-08-01,27700.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-10,1,0,3,0,15.31,25.27,19.63,85.23,0.45,21.73,4.1,2.36,126.5,8,31,3,-0.8660254037844384,-0.5000000000000004,27750.0,27850.0,28050.0,27733.333333333332,27821.428571428572
2019-08-02,27650.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-9,1,0,4,0,15.39,25.63,19.86,87.37,1.74,20.21,4.1,2.45,122.4,8,31,4,-0.8660254037844384,-0.5000000000000004,27700.0,27750.0,27900.0,27700.0,27785.714285714286
2019-08-03,27650.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-8,1,0,5,1,15.85,24.99,19.26,85.37,0.19,19.67,4.88,3.96,134.7,8,31,5,-0.8660254037844384,-0.5000000000000004,27650.0,27750.0,27900.0,27666.666666666668,27750.0
2019-08-04,27650.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-7,1,0,6,1,15.12,24.43,18.7,83.67,0.03,21.93,5.75,4.43,137.0,8,31,6,-0.8660254037844384,-0.5000000000000004,27650.0,27700.0,27900.0,27650.0,27714.285714285714
2019-08-05,27450.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-6,1,0,0,0,14.29,23.85,18.28,82.92,0.0,20.33,5.24,3.09,150.0,8,32,0,-0.8660254037844384,-0.5000000000000004,27650.0,27650.0,27850.0,27583.333333333332,27657.14285714286
2019-08-06,27400.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-5,1,0,1,0,13.39,23.71,18.09,83.5,0.0,22.15,4.13,2.19,145.4,8,32,1,-0.8660254037844384,-0.5000000000000004,27450.0,27650.0,27750.0,27500.0,27607.14285714286
2019-08-07,27350.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-4,1,0,2,0,13.96,24.36,18.77,84.37,0.02,20.59,4.07,2.7,135.9,8,32,2,-0.8660254037844384,-0.5000000000000004,27400.0,27650.0,27750.0,27400.0,27550.0
2019-08-08,27150.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-3,1,1,3,0,16.39,25.37,20.07,86.77,0.06,20.19,3.99,2.28,150.5,8,32,3,-0.8660254037844384,-0.5000000000000004,27350.0,27450.0,27700.0,27300.0,27471.428571428572
2019-08-09,27200.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-2,1,1,4,0,16.13,25.82,20.19,85.32,0.03,17.93,4.62,2.06,139.1,8,32,4,-0.8660254037844384,-0.5000000000000004,27150.0,27400.0,27650.0,27233.333333333332,27407.14285714286
2019-08-10,27200.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,-1,1,1,5,1,15.61,26.19,20.08,83.34,0.01,20.15,3.51,1.62,121.3,8,32,5,-0.8660254037844384,-0.5000000000000004,27200.0,27350.0,27650.0,27183.333333333332,27342.85714285714
2019-08-11,27200.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,0,0,1,6,1,14.71,25.71,19.59,84.63,0.01,18.73,3.85,1.93,123.6,8,32,6,-0.8660254037844384,-0.5000000000000004,27200.0,27150.0,27650.0,27200.0,27278.571428571428
2019-08-12,27150.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,1,0,1,0,0,15.12,25.61,19.72,82.68,0.01,18.19,3.53,2.21,89.6,8,33,0,-0.8660254037844384,-0.5000000000000004,27200.0,27200.0,27450.0,27183.333333333332,27235.714285714286
2019-08-13,26800.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,2,0,1,1,0,14.51,26.26,20.23,85.37,0.01,20.05,3.71,2.29,85.7,8,33,1,-0.8660254037844384,-0.5000000000000004,27150.0,27200.0,27400.0,27050.0,27150.0
2019-08-14,26150.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,3,0,1,2,0,16.41,26.53,21.17,84.3,0.14,19.27,3.72,1.97,97.9,8,33,2,-0.8660254037844384,-0.5000000000000004,26800.0,27200.0,27350.0,26700.0,26978.571428571428
2019-08-15,26250.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,4,0,0,3,0,16.99,26.25,20.94,85.98,3.79,19.3,4.1,2.12,133.3,8,33,3,-0.8660254037844384,-0.5000000000000004,26150.0,27150.0,27150.0,26400.0,26850.0
2019-08-16,25950.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,5,0,0,4,0,15.88,26.59,20.43,85.03,1.82,19.55,4.01,2.47,130.4,8,33,4,-0.8660254037844384,-0.5000000000000004,26250.0,26800.0,27200.0,26116.666666666668,26671.428571428572
2019-08-17,25950.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,6,0,0,5,1,15.49,25.96,19.55,81.78,0.73,20.59,4.89,3.2,130.4,8,33,5,-0.8660254037844384,-0.5000000000000004,25950.0,26150.0,27200.0,26050.0,26492.85714285714
2019-08-18,25950.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,7,0,0,6,1,15.44,25.7,19.56,82.5,0.13,23.37,5.6,3.58,113.7,8,33,6,-0.8660254037844384,-0.5000000000000004,25950.0,26250.0,27200.0,25950.0,26314.285714285714
2019-08-19,24950.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,8,0,0,0,0,15.27,25.96,19.68,81.64,0.12,22.84,5.5,3.71,130.4,8,34,0,-0.8660254037844384,-0.5000000000000004,25950.0,25950.0,27150.0,25616.666666666668,26000.0
2019-08-20,24750.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,9,0,0,1,0,15.61,25.95,19.83,82.99,0.01,21.61,5.91,3.79,113.9,8,34,1,-0.8660254037844384,-0.5000000000000004,24950.0,25950.0,26800.0,25216.666666666668,25707.14285714286
2019-08-21,23400.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,10,0,0,2,0,15.17,26.88,20.31,83.71,0.0,23.24,4.49,2.77,79.0,8,34,2,-0.8660254037844384,-0.5000000000000004,24750.0,25950.0,26150.0,24366.666666666668,25314.285714285714
2019-08-22,23050.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,11,0,0,3,0,15.47,26.83,20.73,83.46,0.27,18.21,2.67,1.94,118.8,8,34,3,-0.8660254037844384,-0.5000000000000004,23400.0,24950.0,26250.0,23733.333333333332,24857.14285714286
2019-08-23,22450.0,Bawang Merah Ukuran Sedang,Idul Adha 2019,2019-08-11,12,0,0,4,0,16.03,25.9,19.97,83.38,0.01,21.97,5.29,3.28,123.4,8,34,4,-0.8660254037844384,-0.5000000000000004,23050.0,24750.0,25950.0,22966.666666666668,24357.14285714286
2020-07-01,41150.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-30,1,0,2,0,17.9,25.36,21.03,89.51,1.78,18.89,4.21,2.37,120.1,7,27,2,-0.4999999999999997,-0.8660254037844388,22450.0,23400.0,25950.0,28883.333333333332,26528.571428571428
2020-07-02,40750.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-29,1,0,3,0,18.32,25.39,21.29,89.59,23.91,12.24,2.33,1.36,84.7,7,27,3,-0.4999999999999997,-0.8660254037844388,41150.0,23050.0,25950.0,34783.333333333336,28642.85714285714
2020-07-03,40250.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-28,1,0,4,0,18.28,25.2,21.17,90.59,17.32,14.46,3.92,2.33,115.0,7,27,4,-0.4999999999999997,-0.8660254037844388,40750.0,22450.0,24950.0,40716.666666666664,30828.571428571428
2020-07-04,40250.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-27,1,0,5,1,17.76,24.99,20.56,89.61,5.31,14.71,3.95,2.51,98.4,7,27,5,-0.4999999999999997,-0.8660254037844388,40250.0,41150.0,24750.0,40416.666666666664,33042.857142857145
2020-07-05,40250.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-26,1,0,6,1,16.28,24.71,19.97,88.15,0.17,16.72,3.8,2.52,71.9,7,27,6,-0.4999999999999997,-0.8660254037844388,40250.0,40750.0,23400.0,40250.0,35450.0
2020-07-06,39200.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-25,1,0,0,0,17.35,24.44,20.53,91.21,3.52,16.19,3.93,2.52,99.0,7,28,0,-0.4999999999999997,-0.8660254037844388,40250.0,40250.0,23050.0,39900.0,37757.142857142855
2020-07-07,38950.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-24,1,0,1,0,18.91,24.86,21.11,89.48,0.84,18.4,4.15,2.5,104.1,7,28,1,-0.4999999999999997,-0.8660254037844388,39200.0,40250.0,22450.0,39466.666666666664,40114.28571428572
2020-07-08,38300.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-23,1,0,2,0,18.21,24.97,20.78,90.18,8.26,18.18,4.24,2.44,129.4,7,28,2,-0.4999999999999997,-0.8660254037844388,38950.0,40250.0,41150.0,38816.666666666664,39707.142857142855
2020-07-09,38100.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-22,1,0,3,0,17.75,25.02,20.85,89.84,2.67,14.28,4.03,1.99,117.0,7,28,3,-0.4999999999999997,-0.8660254037844388,38300.0,39200.0,40750.0,38450.0,39328.57142857143
2020-07-10,37800.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-21,1,0,4,0,18.36,25.03,21.26,89.37,3.76,14.54,3.6,1.83,109.6,7,28,4,-0.4999999999999997,-0.8660254037844388,38100.0,38950.0,40250.0,38066.666666666664,38978.57142857143
2020-07-11,37800.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-20,1,0,5,1,18.7,25.88,21.7,89.53,1.14,18.4,3.28,2.01,93.5,7,28,5,-0.4999999999999997,-0.8660254037844388,37800.0,38300.0,40250.0,37900.0,38628.57142857143
2020-07-12,37800.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-19,1,0,6,1,18.75,25.06,21.39,90.52,0.83,18.22,3.54,1.92,112.9,7,28,6,-0.4999999999999997,-0.8660254037844388,37800.0,38100.0,40250.0,37800.0,38278.57142857143
2020-07-13,36950.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-18,1,0,0,0,17.85,25.19,21.18,90.36,0.33,14.91,2.87,1.8,101.1,7,29,0,-0.4999999999999997,-0.8660254037844388,37800.0,37800.0,39200.0,37516.666666666664,37957.142857142855
2020-07-14,36200.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-17,1,0,1,0,18.28,25.38,21.38,91.09,5.48,15.43,3.33,2.23,86.5,7,29,1,-0.4999999999999997,-0.8660254037844388,36950.0,37800.0,38950.0,36983.333333333336,37564.28571428572
2020-07-15,35950.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-16,1,0,2,0,18.15,24.8,20.91,89.81,2.29,9.49,4.17,2.7,86.0,7,29,2,-0.4999999999999997,-0.8660254037844388,36200.0,37800.0,38300.0,36366.666666666664,37228.57142857143
2020-07-16,35600.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-15,1,0,3,0,17.93,24.89,20.95,90.72,10.94,13.6,3.5,2.36,67.5,7,29,3,-0.4999999999999997,-0.8660254037844388,35950.0,36950.0,38100.0,35916.666666666664,36871.42857142857
2020-07-17,35050.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-14,1,0,4,0,18.25,25.61,21.37,88.74,1.86,20.1,2.4,1.65,92.5,7,29,4,-0.4999999999999997,-0.8660254037844388,35600.0,36200.0,37800.0,35533.333333333336,36478.57142857143
2020-07-18,35050.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-13,1,0,5,1,17.84,25.71,21.21,89.5,0.61,20.11,3.98,2.29,108.9,7,29,5,-0.4999999999999997,-0.8660254037844388,35050.0,35950.0,37800.0,35233.333333333336,36085.71428571428
2020-07-19,35050.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-12,1,0,6,1,17.25,26.44,21.44,87.56,3.73,19.24,2.4,1.66,94.3,7,29,6,-0.4999999999999997,-0.8660254037844388,35050.0,35600.0,37800.0,35050.0,35692.857142857145
2020-07-20,33300.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-11,1,0,0,0,18.18,26.22,21.67,89.23,1.38,17.25,3.95,2.22,100.5,7,30,0,-0.4999999999999997,-0.8660254037844388,35050.0,35050.0,36950.0,34466.666666666664,35171.42857142857
2020-07-21,32500.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-10,1,0,1,0,18.2,26.3,21.86,89.79,4.02,17.93,3.1,1.83,110.8,7,30,1,-0.4999999999999997,-0.8660254037844388,33300.0,35050.0,36200.0,33616.666666666664,34642.857142857145
2020-07-22,31950.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-9,1,0,2,0,18.13,25.99,21.67,89.35,1.67,16.42,3.86,2.18,114.2,7,30,2,-0.4999999999999997,-0.8660254037844388,32500.0,35050.0,35950.0,32583.333333333332,34071.42857142857
2020-07-23,31900.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-8,1,0,3,0,18.34,25.8,21.4,89.18,0.78,18.0,3.83,2.32,119.4,7,30,3,-0.4999999999999997,-0.8660254037844388,31950.0,33300.0,35600.0,32116.666666666668,33542.857142857145
2020-07-24,31400.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-7,1,0,4,0,17.88,26.11,21.11,87.62,0.21,20.71,3.44,2.25,111.2,7,30,4,-0.4999999999999997,-0.8660254037844388,31900.0,32500.0,35050.0,31750.0,33021.42857142857
2020-07-25,31400.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-6,1,0,5,1,17.03,24.49,20.03,88.46,0.05,19.67,5.39,3.28,136.3,7,30,5,-0.4999999999999997,-0.8660254037844388,31400.0,31950.0,35050.0,31566.666666666668,32500.0
2020-07-26,31400.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-5,1,0,6,1,16.6,25.08,20.25,87.81,0.02,20.06,4.83,3.0,116.4,7,30,6,-0.4999999999999997,-0.8660254037844388,31400.0,31900.0,35050.0,31400.0,31978.571428571428
2020-07-27,30450.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-4,1,0,0,0,16.56,25.31,20.16,87.11,0.01,21.59,4.12,2.37,113.6,7,31,0,-0.4999999999999997,-0.8660254037844388,31400.0,31400.0,33300.0,31083.333333333332,31571.428571428572
2020-07-28,30750.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-3,1,1,1,0,16.76,24.83,19.97,88.56,0.02,21.55,4.84,3.12,129.0,7,31,1,-0.4999999999999997,-0.8660254037844388,30450.0,31400.0,32500.0,30866.666666666668,31321.428571428572
2020-07-29,30900.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-2,1,1,2,0,16.47,25.27,20.2,87.72,0.03,21.46,4.9,2.77,130.6,7,31,2,-0.4999999999999997,-0.8660254037844388,30750.0,31400.0,31950.0,30700.0,31171.428571428572
2020-07-30,31900.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,-1,1,1,3,0,14.59,23.96,18.58,85.91,0.0,20.16,4.62,3.05,147.1,7,31,3,-0.4999999999999997,-0.8660254037844388,30900.0,30450.0,31900.0,31183.333333333332,31171.428571428572
2020-07-31,31900.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,0,0,1,4,0,13.0,24.24,18.39,85.89,0.02,21.17,3.61,2.04,132.1,7,31,4,-0.4999999999999997,-0.8660254037844388,31900.0,30750.0,31400.0,31566.666666666668,31242.85714285714
2020-08-01,31900.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,1,0,1,5,1,14.86,25.41,19.88,85.7,0.04,21.76,3.72,1.96,114.1,8,31,5,-0.8660254037844384,-0.5000000000000004,31900.0,30900.0,31400.0,31900.0,31314.285714285714
2020-08-02,31900.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,2,0,1,6,1,16.36,26.09,20.73,88.43,0.07,19.11,3.43,1.61,126.6,8,31,6,-0.8660254037844384,-0.5000000000000004,31900.0,31900.0,31400.0,31900.0,31385.714285714286
2020-08-03,31350.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,3,0,1,0,0,17.01,26.22,21.11,88.04,0.07,19.19,1.81,1.37,92.3,8,32,0,-0.8660254037844384,-0.5000000000000004,31900.0,31900.0,30450.0,31716.666666666668,31514.285714285714
2020-08-04,31050.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,4,0,0,1,0,17.0,25.47,21.05,88.19,0.63,14.78,3.56,1.84,106.1,8,32,1,-0.8660254037844384,-0.5000000000000004,31350.0,31900.0,30750.0,31433.333333333332,31557.14285714286
2020-08-05,31100.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,5,0,0,2,0,18.06,26.95,21.94,87.04,0.59,16.58,3.23,1.6,90.5,8,32,2,-0.8660254037844384,-0.5000000000000004,31050.0,31900.0,30900.0,31166.666666666668,31585.714285714286
2020-08-06,31050.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,6,0,0,3,0,18.65,26.47,21.79,89.67,0.38,17.76,2.95,1.41,119.1,8,32,3,-0.8660254037844384,-0.5000000000000004,31100.0,31350.0,31900.0,31066.666666666668,31464.285714285714
2020-08-07,30800.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,7,0,0,4,0,19.37,27.11,22.17,87.7,1.67,18.44,1.64,0.78,127.9,8,32,4,-0.8660254037844384,-0.5000000000000004,31050.0,31050.0,31900.0,30983.333333333332,31307.14285714286
2020-08-08,30800.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,8,0,0,5,1,18.1,27.12,22.05,87.66,3.28,15.07,2.02,1.17,348.5,8,32,5,-0.8660254037844384,-0.5000000000000004,30800.0,31100.0,31900.0,30883.333333333332,31150.0
2020-08-09,30800.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,9,0,0,6,1,19.1,27.03,22.17,88.35,2.22,18.4,1.67,1.23,50.5,8,32,6,-0.8660254037844384,-0.5000000000000004,30800.0,31050.0,31900.0,30800.0,30992.85714285714
2020-08-10,30550.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,10,0,0,0,0,17.53,26.99,21.68,84.86,0.06,18.3,2.55,1.73,107.8,8,33,0,-0.8660254037844384,-0.5000000000000004,30800.0,30800.0,31350.0,30716.666666666668,30878.571428571428
2020-08-11,30350.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,11,0,0,1,0,17.46,25.48,21.31,89.04,5.42,15.3,2.22,1.55,79.2,8,33,1,-0.8660254037844384,-0.5000000000000004,30550.0,30800.0,31050.0,30566.666666666668,30778.571428571428
2020-08-12,29900.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,12,0,0,2,0,18.49,27.05,22.21,88.31,1.53,15.65,3.37,2.01,105.4,8,33,2,-0.8660254037844384,-0.5000000000000004,30350.0,30800.0,31100.0,30266.666666666668,30607.14285714286
2020-08-13,29900.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,13,0,0,3,0,19.45,25.39,21.66,92.19,26.67,12.99,4.26,2.74,122.2,8,33,3,-0.8660254037844384,-0.5000000000000004,29900.0,30550.0,31050.0,30050.0,30442.85714285714
2020-08-14,29600.0,Bawang Merah Ukuran Sedang,Idul Adha 2020,2020-07-31,14,0,0,4,0,18.3,26.2,21.8,89.01,3.54,14.72,3.46,2.23,85.6,8,33,4,-0.8660254037844384,-0.5000000000000004,29900.0,30350.0,30800.0,29800.0,30271.428571428572
2021-06-21,30850.0,Bawang Merah Ukuran Sedang,Idul Adha 2021,2021-07-20,-29,1,0,0,0,19.26,22.5,20.54,95.26,16.57,14.76,2.43,1.99,142.3,6,25,0,1.2246467991473532e-16,-1.0,29600.0,29900.0,30800.0,30116.666666666668,30278.571428571428
2021-06-22,30950.0,Bawang Merah Ukuran Sedang,Idul Adha 2021,2021-07-20,-28,1,0,1,0,18.47,25.18,21.34,89.4,9.81,16.81,2.77,1.71,115.2,6,25,1,1.2246467991473532e-16,-1.0,30850.0,29900.0,30800.0,30466.666666666668,30300.0
2021-06-23,31350.0,Bawang Merah Ukuran Sedang,Idul Adha 2021,2021-07-20,-27,1,0,2,0,18.61,24.78,21.41,89.98,9.99,8.79,2.19,1.33,97.1,6,25,2,1.2246467991473532e-16,-1.0,30950.0,29600.0,30550.0,31050.0,30414.285714285714
2021-06-24,31350.0,Bawang Merah Ukuran Sedang,Idul Adha 2021,2021-07-20,-26,1,0,3,0,18.7,22.89,20.68,95.72,26.93,8.99,4.09,2.06,17.8,6,25,3,1.2246467991473532e-16,-1.0,31350.0,30850.0,30350.0,31216.666666666668,30557.14285714286
2021-06-25,31750.0,Bawang Merah Ukuran Sedang,Idul Adha 2021,2021-07-20,-25,1,0,4,0,17.38,25.63,21.35,89.27,3.59,17.01,2.51,1.52,83.3,6,25,4,1.2246467991473532e-16,-1.0,31350.0,30950.0,29900.0,31483.333333333332,30821.428571428572
2021-06-26,31750.0,Bawang Merah Ukuran Sedang,Idul Adha 2021,2021-07-20,-24,1,0,5,1,19.38,24.9,21.65,91.35,1.98,15.32,2.34,1.35,56.6,6,25,5,1.2246467991473532e-16,-1.0,31750.0,31350.0,29900.0,31616.666666666668,31085.714285714286
2021-06-27,31750.0,Bawang Merah Ukuran Sedang,Idul Adha 2021,2021-07-20,-23,1,0,6,1,18.97,25.73,21.74,90.39,8.03,16.83,2.48,1.56,64.8,6,25,6,1.2246467991473532e-16,-1.0,31750.0,31350.0,29600.0,31750.0,31392.85714285714
